FIPS code,Income Year,PerCapita Income
26021,2022,92249.46
26023,2022,19518.55
26025,2022,61655.63
26027,2022,29380.84
26029,2022,17586.72
26031,2022,12410.16
26033,2022,15759.32
26035,2022,12903.81
26037,2022,45571.17
26039,2022,5562.4
26041,2022,16665.21
26043,2022,14110.16
26045,2022,55850.3
26047,2022,24103.45
26049,2022,195737.93
26051,2022,11330.62
26053,2022,6970.92
26055,2022,61072.07
26057,2022,18106.21
26059,2022,19574.43
26061,2022,16020.28
26063,2022,17665.72
26065,2022,142157.54
26067,2022,27453.72
26069,2022,11816.94
26071,2022,5608.91
26073,2022,29350.61
26075,2022,74353.4
26077,2022,158888.77
26079,2022,7952.73
26081,2022,445131.7
26083,2022,1213.15
26085,2022,4610.02
26087,2022,45102.27
26089,2022,18290.11
26091,2022,47774.46
26093,2022,134630.17
26095,2022,2258.73
26097,2022,5850.76
26099,2022,486231.65
26101,2022,11699.33
26103,2022,31142.12
26105,2022,14062.93
26107,2022,17432.17
26109,2022,11184.84
26111,2022,50648.23
26113,2022,6614.43
26115,2022,88421.94
26117,2022,27692.48
26119,2022,4018.55
26121,2022,83310.03
26123,2022,22616.42
26125,2022,1085836.65
26127,2022,12433.58
26129,2022,8586.31
26131,2022,2752.28
26133,2022,10990.21
26135,2022,3748.43
26137,2022,12352.41
26139,2022,181078.36
26141,2022,6224.19
26143,2022,10391.27
26145,2022,90585.75
26147,2022,84368.27
26149,2022,29104.59
26151,2022,19197.43
26153,2022,3706.27
26155,2022,32613.98
26157,2022,23615.59
26159,2022,38063.85
26161,2022,267061.33
26163,2022,883703.94
26165,2022,15011.63
27001,2022,7907.67
27003,2022,223218.07
27005,2022,20348.85
27007,2022,23765.44
27009,2022,22740.98
27011,2022,3588.39
27013,2022,37546.53
27015,2022,16201.24
27017,2022,18534.43
27019,2022,97363.99
27021,2022,17301.88
27023,2022,6962.18
27025,2022,34575.6
27027,2022,34791.09
27029,2022,4542.23
27031,2022,3414.43
27033,2022,7230.05
27035,2022,36852.86
27037,2022,318381.83
27039,2022,12570.47
27041,2022,25300.48
27043,2022,8001.57
27045,2022,11996.43
27047,2022,17008.13
27049,2022,30790.19
27051,2022,3894.36
27053,2022,1148883.82
27055,2022,11517.22
27057,2022,12042.44
27059,2022,22650.68
27061,2022,23709.18
27063,2022,6396.54
27065,2022,8258.6
27067,2022,26687.06
27069,2022,2914.59
27071,2022,6293.44
27073,2022,4693.19
27075,2022,5965.41
27077,2022,2336.05
27079,2022,17934.97
27081,2022,3524.04
27083,2022,15732.31
27085,2022,21947.66
27087,2022,2651.27
27089,2022,7079.95
27091,2022,12740.35
27093,2022,13163.67
27095,2022,13953.66
27097,2022,18255.99
27099,2022,22131.77
27101,2022,5761.92
27103,2022,20398.06
27105,2022,13151.56
27107,2022,3952.23
27109,2022,112434.58
27111,2022,35190.96
27113,2022,9280.77
27115,2022,13362.75
27117,2022,6660.95
27119,2022,18841.75
27121,2022,7320.42
27123,2022,356857.72
27125,2022,2827.02
27127,2022,11678.13
27129,2022,9704.29
27131,2022,36368.44
27133,2022,6212.6
27135,2022,9487.8
27137,2022,113316.32
27139,2022,118920.21
27141,2022,57456.6
27143,2022,9120.01
27145,2022,97730.77
27147,2022,21108.19
27149,2022,6274.89
27151,2022,6911.75
27153,2022,15097.82
27155,2022,2953.41
27157,2022,13219.18
27159,2022,6865.57
27161,2022,11317.1
27163,2022,219538.59
27165,2022,6469.36
27167,2022,4817.5
27169,2022,28415.9
27171,2022,92222.25
27173,2022,6919.21
28001,2022,12479.93
28003,2022,15310.88
28005,2022,4983.0
28007,2022,7178.12
28009,2022,3147.5
28011,2022,13888.12
28013,2022,5263.83
28015,2022,4213.71
28017,2022,6627.61
28019,2022,3266.37
28021,2022,3208.42
28023,2022,6685.85
28025,2022,8896.89
28027,2022,9205.69
28029,2022,11112.27
28031,2022,8625.85
28033,2022,101741.59
28035,2022,33616.19
28037,2022,3109.7
28039,2022,9984.75
28041,2022,4596.62
28043,2022,8961.78
28045,2022,20958.14
28047,2022,96731.52
28049,2022,105641.9
28051,2022,5750.0
28053,2022,3038.67
28055,2022,427.34
28057,2022,9867.98
28059,2022,65859.87
28061,2022,7563.99
28063,2022,2801.95
28065,2022,4208.43
28067,2022,32038.3
28069,2022,3245.02
28071,2022,28832.45
28073,2022,32665.18
28075,2022,33805.98
28077,2022,5287.37
28079,2022,8990.3
28081,2022,43092.3
28083,2022,13106.67
28085,2022,15814.96
28087,2022,27854.12
28089,2022,89786.8
28091,2022,9865.89
28093,2022,15039.11
28095,2022,14525.21
28097,2022,3966.71
28099,2022,13518.32
28101,2022,8636.14
28103,2022,4295.26
28105,2022,20414.67
28107,2022,13524.45
28109,2022,25181.34
28111,2022,4255.86
28113,2022,14722.09
28115,2022,13195.66
28117,2022,9494.71
28119,2022,2404.19
28121,2022,85394.58
28123,2022,10729.53
28125,2022,1871.13
28127,2022,11852.06
28129,2022,6849.28
28131,2022,7485.42
28133,2022,9171.66
28135,2022,5101.71
28137,2022,12746.71
28139,2022,9160.27
28141,2022,7910.32
28143,2022,4374.61
28145,2022,11567.94
28147,2022,5291.35
28149,2022,21103.9
28151,2022,19394.21
28153,2022,9015.36
28155,2022,4407.18
28157,2022,2904.96
28159,2022,7652.94
28161,2022,5238.35
28163,2022,9497.98
29001,2022,9436.69
29003,2022,9425.61
29005,2022,2956.64
29007,2022,11331.73
29009,2022,15908.68
29011,2022,5390.26
29013,2022,7877.0
29015,2022,8970.18
29017,2022,4883.42
29019,2022,106290.7
29021,2022,40787.21
29023,2022,18369.9
29025,2022,4139.96
29027,2022,21135.29
29029,2022,22418.45
29031,2022,42176.46
29033,2022,5132.79
29035,2022,2502.02
29037,2022,62815.85
29039,2022,5445.81
29041,2022,3907.89
29043,2022,46652.95
29045,2022,3036.68
29047,2022,146715.38
29049,2022,10794.01
29051,2022,44266.23
29053,2022,8668.62
29055,2022,10292.45
29057,2022,3422.51
29059,2022,7149.23
29061,2022,3290.9
29063,2022,4317.61
29065,2022,6181.32
29067,2022,4553.83
29069,2022,12256.35
29071,2022,57004.22
29073,2022,7051.6
29075,2022,3097.19
29077,2022,160781.85
29079,2022,4097.6
29081,2022,3649.43
29083,2022,11193.26
29085,2022,3425.92
29087,2022,2685.82
29089,2022,5098.07
29091,2022,16878.09
29093,2022,3969.17
29095,2022,390532.72
29097,2022,56120.54
29099,2022,119231.63
29101,2022,24232.37
29103,2022,1723.57
29105,2022,16525.4
29107,2022,17113.94
29109,2022,15872.46
29111,2022,4268.81
29113,2022,31573.86
29115,2022,5487.12
29117,2022,7124.75
29119,2022,9213.04
29121,2022,8101.55
29123,2022,5417.69
29125,2022,3530.15
29127,2022,14196.8
29129,2022,1357.4
29131,2022,11181.99
29133,2022,4997.04
29135,2022,7541.68
29137,2022,4344.34
29139,2022,5862.85
29141,2022,10515.42
29143,2022,8266.91
29145,2022,28351.39
29147,2022,8739.94
29149,2022,3833.85
29151,2022,7216.61
29153,2022,3662.53
29155,2022,7083.65
29157,2022,9417.76
29159,2022,19789.01
29161,2022,20415.79
29163,2022,7537.51
29165,2022,76354.37
29167,2022,14226.44
29169,2022,23964.13
29171,2022,2031.88
29173,2022,5034.07
29175,2022,12750.31
29177,2022,11411.42
29179,2022,2467.77
29181,2022,4890.98
29183,2022,269417.6
29185,2022,3589.12
29186,2022,8896.98
29187,2022,28555.26
29189,2022,934238.02
29195,2022,11265.79
29197,2022,1681.38
29199,2022,2400.14
29201,2022,19168.56
29203,2022,2960.79
29205,2022,3014.52
29207,2022,13550.23
29209,2022,15761.76
29211,2022,2655.33
29213,2022,26088.65
29215,2022,9350.72
29217,2022,8779.4
29219,2022,19193.6
29221,2022,8914.32
29223,2022,4596.85
29225,2022,16996.16
29227,2022,839.7
29229,2022,7437.95
29510,2022,170291.51
30001,2022,5707.06
30003,2022,4928.08
30005,2022,2661.09
30007,2022,4046.33
30009,2022,7230.9
30011,2022,633.33
30013,2022,48584.39
30015,2022,3264.01
30017,2022,6450.53
30019,2022,1072.96
30021,2022,4518.81
30023,2022,4623.62
30025,2022,1564.98
30027,2022,6244.25
30029,2022,72435.08
30031,2022,102112.09
30033,2022,622.79
30035,2022,6295.56
30037,2022,455.78
30039,2022,1805.31
30041,2022,8704.97
30043,2022,7715.41
30045,2022,1238.43
30047,2022,15454.62
30049,2022,43356.44
30051,2022,1391.25
30053,2022,9787.62
30055,2022,932.55
30057,2022,6582.45
30059,2022,1100.97
30061,2022,2243.06
30063,2022,77613.0
30065,2022,2537.39
30067,2022,11048.59
30069,2022,210.43
30071,2022,1975.25
30073,2022,3772.92
30075,2022,787.29
30077,2022,3460.75
30079,2022,625.32
30081,2022,27881.41
30083,2022,7610.79
30085,2022,4692.7
30087,2022,4393.42
30089,2022,5784.65
30091,2022,1921.22
30093,2022,20588.41
30095,2022,5974.61
30097,2022,2126.69
30099,2022,3770.09
30101,2022,3117.26
30103,2022,433.26
30105,2022,4638.37
30107,2022,1057.52
30109,2022,440.35
30111,2022,111097.74
31001,2022,19767.04
31003,2022,4462.98
31005,2022,230.07
31007,2022,473.32
31009,2022,264.75
31011,2022,3571.07
31013,2022,6119.91
31015,2022,1417.76
31017,2022,1781.58
31019,2022,34939.23
31021,2022,3771.87
31023,2022,5656.31
31025,2022,17399.27
31027,2022,5473.81
31029,2022,2840.3
31031,2022,3142.72
31033,2022,4949.6
31035,2022,3886.96
31037,2022,6053.78
31039,2022,6841.58
31041,2022,6237.02
31043,2022,12625.72
31045,2022,3812.44
31047,2022,12577.53
31049,2022,916.55
31051,2022,3237.11
31053,2022,23071.19
31055,2022,454233.74
31057,2022,1579.83
31059,2022,4203.58
31061,2022,1762.83
31063,2022,1594.02
31065,2022,2926.51
31067,2022,16361.96
31069,2022,1064.35
31071,2022,927.0
31073,2022,1265.77
31075,2022,291.94
31077,2022,1484.85
31079,2022,34938.76
31081,2022,6482.77
31083,2022,1998.55
31085,2022,760.13
31087,2022,1693.92
31089,2022,6474.03
31091,2022,322.79
31093,2022,3727.53
31095,2022,4152.65
31097,2022,2402.46
31099,2022,5520.34
31101,2022,4586.43
31103,2022,502.51
31105,2022,2065.72
31107,2022,5236.59
31109,2022,202094.92
31111,2022,22503.42
31113,2022,396.03
31115,2022,357.32
31117,2022,238.87
31119,2022,22645.32
31121,2022,4634.86
31123,2022,3190.8
31125,2022,1715.07
31127,2022,4070.11
31129,2022,2709.39
31131,2022,9573.14
31133,2022,1477.77
31135,2022,2881.65
31137,2022,5703.62
31139,2022,7611.66
31141,2022,20013.48
31143,2022,3620.87
31145,2022,5939.02
31147,2022,4536.02
31149,2022,976.75
31151,2022,7613.24
31153,2022,124173.54
31155,2022,15571.89
31157,2022,19081.49
31159,2022,11235.03
31161,2022,3235.31
31163,2022,1755.54
31165,2022,802.06
31167,2022,3501.04
31169,2022,3150.56
31171,2022,441.77
31173,2022,3765.26
31175,2022,2733.63
31177,2022,14796.5
31179,2022,5388.28
31181,2022,1965.01
31183,2022,501.53
31185,2022,9203.08
32001,2022,14065.02
32003,2022,1395448.08
32005,2022,47034.7
32007,2022,29617.16
32009,2022,459.27
32011,2022,1004.24
32013,2022,9658.92
32015,2022,4421.25
32017,2022,2239.42
32019,2022,29640.85
32021,2022,2176.9
32023,2022,23138.59
32027,2022,2681.52
32029,2022,3191.82
32031,2022,380116.13
32033,2022,5137.99
32510,2022,34819.21
33001,2022,48755.6
33003,2022,38352.96
33005,2022,49270.15
33007,2022,16669.15
33009,2022,69335.25
33011,2022,310324.0
33013,2022,109098.92
33015,2022,293556.84
33017,2022,83309.96
33019,2022,28163.49
34001,2022,157703.9
34003,2022,919537.12
34005,2022,330503.46
34007,2022,325222.58
34009,2022,69874.86
34011,2022,72367.12
34013,2022,649939.03
34015,2022,191978.38
34017,2022,536335.83
34019,2022,129353.71
34021,2022,305006.9
34023,2022,614510.55
34025,2022,609051.46
34027,2022,557521.2
34029,2022,385152.26
34031,2022,295396.52
34033,2022,35811.59
34035,2022,393292.48
34037,2022,103857.18
34039,2022,447432.39
34041,2022,69886.67
35001,2022,378545.53
35003,2022,1584.33
35005,2022,33690.57
35006,2022,9386.97
35007,2022,6098.23
35009,2022,26883.62
35011,2022,1002.39
35013,2022,103328.74
35015,2022,43291.58
35017,2022,14201.53
35019,2022,1908.01
35021,2022,315.89
35023,2022,2162.63
35025,2022,39623.4
35027,2022,10424.75
35028,2022,16749.26
35029,2022,9865.19
35031,2022,24766.08
35033,2022,2262.06
35035,2022,29112.57
35037,2022,4143.68
35039,2022,17835.32
35041,2022,9952.63
35043,2022,82200.06
35045,2022,53244.08
35047,2022,12312.79
35049,2022,113600.39
35051,2022,5670.28
35053,2022,7081.71
35055,2022,16346.16
35057,2022,7006.72
35059,2022,1772.5
35061,2022,35439.4
36001,2022,232982.17
36003,2022,19035.28
36005,2022,592360.27
36007,2022,97021.1
36009,2022,35082.97
36011,2022,38896.64
36013,2022,59502.33
36015,2022,42639.16
36017,2022,23805.12
36019,2022,40831.92
36021,2022,42933.29
36023,2022,22627.82
36025,2022,21050.5
36027,2022,200754.89
36029,2022,554536.71
36031,2022,20185.26
36033,2022,23239.98
36035,2022,26758.51
36037,2022,29421.53
36039,2022,27468.2
36041,2022,2807.67
36043,2022,29560.03
36045,2022,61363.36
36047,2022,1651413.13
36049,2022,14755.19
36051,2022,31191.2
36053,2022,37722.46
36055,2022,452496.25
36057,2022,24028.32
36059,2022,1366372.95
36061,2022,3180592.65
36063,2022,111859.94
36065,2022,121006.82
36067,2022,285749.32
36069,2022,69306.87
36071,2022,233501.59
36073,2022,18310.81
36075,2022,56147.22
36077,2022,30448.52
36079,2022,78316.61
36081,2022,1306854.69
36083,2022,92190.34
36085,2022,309727.79
36087,2022,229143.2
36089,2022,48899.1
36091,2022,182045.74
36093,2022,90958.04
36095,2022,15222.98
36097,2022,8846.82
36099,2022,15865.23
36101,2022,50869.53
36103,2022,1276948.48
36105,2022,43905.93
36107,2022,24865.85
36109,2022,53806.35
36111,2022,114355.77
36113,2022,41003.72
36115,2022,29435.34
36117,2022,50173.9
36119,2022,1221288.84
36121,2022,20158.26
36123,2022,12419.75
37001,2022,87139.62
37003,2022,17752.39
37005,2022,4970.58
37007,2022,11356.19
37009,2022,12214.51
37011,2022,8258.42
37013,2022,24266.2
37015,2022,8511.54
37017,2022,14657.75
37019,2022,89518.52
37021,2022,169667.88
37023,2022,40162.6
37025,2022,129842.63
37027,2022,36706.02
37029,2022,6189.58
37031,2022,44493.6
37033,2022,9362.12
37035,2022,89997.92
37037,2022,65134.51
37039,2022,11825.71
37041,2022,7075.63
37043,2022,5206.03
37045,2022,46157.82
37047,2022,22259.61
37049,2022,55352.56
37051,2022,156567.82
37053,2022,18052.63
37055,2022,28093.03
37057,2022,85325.68
37059,2022,26723.43
37061,2022,27363.9
37063,2022,203351.44
37065,2022,21788.52
37067,2022,225550.96
37069,2022,34996.18
37071,2022,117122.64
37073,2022,5292.7
37075,2022,3328.24
37077,2022,29549.12
37079,2022,8149.66
37081,2022,309730.99
37083,2022,21575.42
37085,2022,63271.44
37087,2022,31806.57
37089,2022,65593.15
37091,2022,8726.63
37093,2022,22436.83
37095,2022,2281.79
37097,2022,124340.26
37099,2022,19663.0
37101,2022,117739.63
37103,2022,4676.41
37105,2022,33276.7
37107,2022,28348.75
37109,2022,54329.73
37111,2022,20182.03
37113,2022,18815.11
37115,2022,9839.76
37117,2022,9168.98
37119,2022,897309.83
37121,2022,6660.95
37123,2022,12165.18
37125,2022,68167.02
37127,2022,48771.55
37129,2022,145524.52
37131,2022,8175.77
37133,2022,108219.31
37135,2022,116336.84
37137,2022,6532.76
37139,2022,19696.36
37141,2022,33683.18
37143,2022,7076.84
37145,2022,18382.98
37147,2022,93904.95
37149,2022,12497.02
37151,2022,69322.64
37153,2022,19683.65
37155,2022,49549.45
37157,2022,42553.74
37159,2022,69889.66
37161,2022,27702.66
37163,2022,28562.3
37165,2022,14351.22
37167,2022,31119.74
37169,2022,21253.08
37171,2022,35478.88
37173,2022,7352.19
37175,2022,18851.43
37177,2022,1506.76
37179,2022,173212.2
37181,2022,18496.21
37183,2022,903514.52
37185,2022,7028.17
37187,2022,4955.13
37189,2022,27193.26
37191,2022,58067.94
37193,2022,32252.19
37195,2022,39136.25
37197,2022,18222.45
37199,2022,8088.48
38001,2022,1291.31
38003,2022,8016.78
38005,2022,3875.46
38007,2022,840.42
38009,2022,5687.19
38011,2022,2088.8
38013,2022,2190.97
38015,2022,72037.5
38017,2022,135002.84
38019,2022,4858.82
38021,2022,4843.38
38023,2022,1635.35
38025,2022,4103.2
38027,2022,2075.51
38029,2022,2951.36
38031,2022,2944.63
38033,2022,956.7
38035,2022,44424.51
38037,2022,1436.09
38039,2022,2124.61
38041,2022,1647.48
38043,2022,1934.58
38045,2022,3814.45
38047,2022,1532.93
38049,2022,4030.78
38051,2022,2135.68
38053,2022,11138.79
38055,2022,7671.31
38057,2022,5420.14
38059,2022,20892.05
38061,2022,7784.41
38063,2022,2755.85
38065,2022,1140.84
38067,2022,6032.68
38069,2022,2900.24
38071,2022,7975.19
38073,2022,4309.53
38075,2022,2587.9
38077,2022,11008.04
38079,2022,6873.73
38081,2022,3519.31
38083,2022,1213.42
38085,2022,1482.36
38087,2022,433.67
38089,2022,22415.38
38091,2022,1950.08
38093,2022,14554.16
38095,2022,2616.04
38097,2022,5909.64
38099,2022,7850.82
38101,2022,44171.16
38103,2022,4142.99
38105,2022,27648.52
39001,2022,11886.73
39003,2022,51515.02
39005,2022,25093.34
39007,2022,46242.54
39009,2022,25087.0
39011,2022,26144.51
39013,2022,31637.62
39015,2022,20522.96
39017,2022,217364.16
39019,2022,12909.92
39021,2022,19098.32
39023,2022,64777.38
39025,2022,127471.02
39027,2022,21661.36
39029,2022,45616.43
39031,2022,15554.04
39033,2022,19175.64
39035,2022,800870.53
39037,2022,27181.99
39039,2022,18381.94
39041,2022,199571.45
39043,2022,43312.63
39045,2022,90855.29
39047,2022,13756.92
39049,2022,808215.57
39051,2022,22759.52
39053,2022,13769.8
39055,2022,77694.34
39057,2022,102709.59
39059,2022,18648.16
39061,2022,594818.1
39063,2022,44622.21
39065,2022,12314.76
39067,2022,6712.99
39069,2022,14682.24
39071,2022,19422.93
39073,2022,12833.21
39075,2022,25395.42
39077,2022,28208.46
39079,2022,13550.31
39081,2022,29901.79
39083,2022,33155.51
39085,2022,139045.43
39087,2022,27393.69
39089,2022,101585.28
39091,2022,22762.9
39093,2022,177266.6
39095,2022,232017.37
39097,2022,23383.16
39099,2022,117039.03
39101,2022,28184.46
39103,2022,122411.04
39105,2022,9315.45
39107,2022,26162.02
39109,2022,62536.5
39111,2022,5652.49
39113,2022,294847.24
39115,2022,5916.18
39117,2022,17397.35
39119,2022,43072.41
39121,2022,4520.63
39123,2022,25140.38
39125,2022,9573.04
39127,2022,16622.54
39129,2022,30352.74
39131,2022,12494.76
39133,2022,87501.57
39135,2022,20132.0
39137,2022,20577.72
39139,2022,57194.27
39141,2022,34609.6
39143,2022,29003.79
39145,2022,33616.7
39147,2022,26358.61
39149,2022,25266.36
39151,2022,201832.67
39153,2022,328275.37
39155,2022,93872.27
39157,2022,50042.45
39159,2022,46386.32
39161,2022,14472.66
39163,2022,5178.89
39165,2022,183612.93
39167,2022,30313.11
39169,2022,63020.91
39171,2022,18329.28
39173,2022,75141.81
39175,2022,12048.41
40001,2022,8254.04
40003,2022,2547.66
40005,2022,5080.74
40007,2022,3466.98
40009,2022,8637.87
40011,2022,4445.58
40013,2022,21257.94
40015,2022,11815.1
40017,2022,88843.96
40019,2022,24667.08
40021,2022,19696.39
40023,2022,5668.73
40025,2022,1568.78
40027,2022,155223.24
40029,2022,2303.08
40031,2022,59136.72
40033,2022,2842.84
40035,2022,6379.15
40037,2022,35040.97
40039,2022,13335.97
40041,2022,18391.3
40043,2022,2298.2
40045,2022,2271.74
40047,2022,30580.21
40049,2022,12366.94
40051,2022,27263.27
40053,2022,2346.63
40055,2022,2025.12
40057,2022,1379.72
40059,2022,1962.69
40061,2022,5191.82
40063,2022,6214.51
40065,2022,12761.47
40067,2022,2331.17
40069,2022,4719.82
40071,2022,21107.36
40073,2022,10863.51
40075,2022,4044.82
40077,2022,3820.51
40079,2022,20492.02
40081,2022,15035.19
40083,2022,25215.21
40085,2022,4445.59
40087,2022,24943.04
40089,2022,13720.79
40091,2022,8158.1
40093,2022,3606.46
40095,2022,7296.62
40097,2022,17854.6
40099,2022,6557.89
40101,2022,30080.51
40103,2022,5496.55
40105,2022,4260.9
40107,2022,4237.31
40109,2022,571487.35
40111,2022,15853.03
40113,2022,19820.34
40115,2022,13954.77
40117,2022,6861.9
40119,2022,37034.64
40121,2022,18637.74
40123,2022,20359.04
40125,2022,34573.81
40127,2022,4246.17
40129,2022,1651.7
40131,2022,52252.09
40133,2022,10007.13
40135,2022,17034.14
40137,2022,22073.05
40139,2022,11939.25
40141,2022,2912.57
40143,2022,510467.31
40145,2022,42426.7
40147,2022,58646.19
40149,2022,4487.68
40151,2022,4321.22
40153,2022,8299.81
41001,2022,8555.87
41003,2022,54937.64
41005,2022,320820.9
41007,2022,23462.46
41009,2022,29874.63
41011,2022,35983.06
41013,2022,14285.25
41015,2022,12445.15
41017,2022,156869.86
41019,2022,56296.25
41021,2022,1484.76
41023,2022,3780.82
41025,2022,3926.28
41027,2022,16080.5
41029,2022,129830.7
41031,2022,11117.71
41033,2022,45270.82
41035,2022,34151.03
41037,2022,4015.32
41039,2022,221225.45
41041,2022,28273.62
41043,2022,70696.41
41045,2022,12707.33
41047,2022,192292.02
41049,2022,7299.69
41051,2022,570898.07
41053,2022,46383.73
41055,2022,1333.77
41057,2022,16026.95
41059,2022,40544.49
41061,2022,13163.06
41063,2022,4335.37
41065,2022,14266.26
41067,2022,450841.75
41069,2022,648.68
41071,2022,63606.83
42001,2022,59873.31
42003,2022,879605.94
42005,2022,36746.06
42007,2022,91443.95
42009,2022,23835.19
42011,2022,253273.97
42013,2022,66488.82
42015,2022,29360.34
42017,2022,566236.69
42019,2022,135713.58
42021,2022,63110.1
42023,2022,2268.69
42025,2022,38336.08
42027,2022,86259.23
42029,2022,555804.36
42031,2022,17751.65
42033,2022,42764.92
42035,2022,17515.24
42037,2022,32646.81
42039,2022,40159.1
42041,2022,176389.7
42043,2022,167704.14
42045,2022,454534.1
42047,2022,15521.37
42049,2022,138596.74
42051,2022,61809.14
42053,2022,1877.71
42055,2022,88067.65
42057,2022,6973.49
42059,2022,17485.35
42061,2022,19675.83
42063,2022,38134.93
42065,2022,21222.76
42067,2022,13989.17
42069,2022,117538.08
42071,2022,358239.23
42073,2022,43315.28
42075,2022,81958.24
42077,2022,235306.65
42079,2022,166365.05
42081,2022,57579.42
42083,2022,19505.9
42085,2022,53072.87
42087,2022,21788.73
42089,2022,87035.7
42091,2022,823839.72
42093,2022,12113.58
42095,2022,204061.98
42097,2022,43709.2
42099,2022,25289.1
42101,2022,921035.48
42103,2022,33947.24
42105,2022,7520.67
42107,2022,71383.93
42109,2022,21050.72
42111,2022,34272.32
42113,2022,3301.35
42115,2022,22649.43
42117,2022,19169.67
42119,2022,21814.17
42121,2022,24478.21
42123,2022,18669.25
42125,2022,149602.01
42127,2022,27775.09
42129,2022,212192.78
42131,2022,14253.47
42133,2022,268815.6
44001,2022,44129.76
44003,2022,116575.53
44005,2022,71716.41
44007,2022,369331.92
44009,2022,102750.5
45001,2022,10030.38
45003,2022,90566.43
45005,2022,3230.6
45007,2022,101043.32
45009,2022,5443.27
45011,2022,8283.06
45013,2022,147688.05
45015,2022,125951.21
45017,2022,7096.39
45019,2022,327878.74
45021,2022,22733.34
45023,2022,13874.62
45025,2022,17163.73
45027,2022,14267.92
45029,2022,16842.87
45031,2022,30040.48
45033,2022,10875.51
45035,2022,82302.18
45037,2022,13166.84
45039,2022,10187.88
45041,2022,71490.44
45043,2022,38350.45
45045,2022,316860.86
45047,2022,30718.69
45049,2022,7582.52
45051,2022,185662.45
45053,2022,14417.64
45055,2022,36366.38
45057,2022,58074.32
45059,2022,28899.72
45061,2022,6940.57
45063,2022,174645.4
45065,2022,4586.67
45067,2022,11889.07
45069,2022,9916.71
45071,2022,18389.26
45073,2022,44048.53
45075,2022,35393.07
45077,2022,62916.02
45079,2022,226990.92
45081,2022,8482.55
45083,2022,177676.15
45085,2022,49346.06
45087,2022,10473.1
45089,2022,11845.01
45091,2022,174853.27
46003,2022,1684.05
46005,2022,11537.79
46007,2022,1685.89
46009,2022,4088.67
46011,2022,21027.38
46013,2022,28037.76
46015,2022,3830.26
46017,2022,699.12
46019,2022,5173.43
46021,2022,1151.13
46023,2022,5096.36
46025,2022,3498.7
46027,2022,7454.68
46029,2022,18493.86
46031,2022,1618.68
46033,2022,5767.37
46035,2022,13116.77
46037,2022,4023.82
46039,2022,3081.01
46041,2022,2852.62
46043,2022,2160.33
46045,2022,4143.08
46047,2022,4064.54
46049,2022,2139.43
46051,2022,5310.92
46053,2022,2455.23
46055,2022,1429.36
46057,2022,4201.07
46059,2022,2761.09
46061,2022,2892.29
46063,2022,696.45
46065,2022,11366.3
46067,2022,5577.28
46069,2022,989.76
46071,2022,1281.23
46073,2022,1366.5
46075,2022,677.07
46077,2022,4008.63
46079,2022,9227.11
46081,2022,19397.43
46083,2022,59935.75
46085,2022,2212.7
46087,2022,4279.91
46089,2022,1967.46
46091,2022,3417.57
46093,2022,16785.67
46095,2022,880.67
46097,2022,1785.09
46099,2022,146895.06
46101,2022,4199.98
46102,2022,4963.15
46103,2022,80048.72
46105,2022,1540.89
46107,2022,2030.48
46109,2022,5692.77
46111,2022,1594.79
46115,2022,5818.14
46117,2022,2346.7
46119,2022,1513.37
46121,2022,3373.08
46123,2022,3721.89
46125,2022,6941.9
46127,2022,22374.94
46129,2022,3397.6
46135,2022,15790.11
46137,2022,827.78
47001,2022,42311.45
47003,2022,24636.25
47005,2022,6703.79
47007,2022,5215.4
47009,2022,77332.16
47011,2022,53130.06
47013,2022,17093.76
47015,2022,6914.17
47017,2022,12068.6
47019,2022,23081.28
47021,2022,24071.79
47023,2022,7213.62
47025,2022,13839.6
47027,2022,3164.01
47029,2022,14979.49
47031,2022,28507.01
47033,2022,6687.49
47035,2022,28903.2
47037,2022,619411.51
47039,2022,5675.45
47041,2022,10258.87
47043,2022,29517.48
47045,2022,18586.65
47047,2022,33361.51
47049,2022,8083.9
47051,2022,21064.86
47053,2022,23812.06
47055,2022,13743.3
47057,2022,10552.02
47059,2022,31169.31
47061,2022,5372.32
47063,2022,31214.55
47065,2022,233155.79
47067,2022,2218.15
47069,2022,8948.98
47071,2022,12235.08
47073,2022,24234.41
47075,2022,6784.34
47077,2022,12847.12
47079,2022,17330.02
47081,2022,11074.57
47083,2022,3243.9
47085,2022,8498.31
47087,2022,4600.1
47089,2022,25904.01
47091,2022,7089.28
47093,2022,315231.09
47095,2022,1961.41
47097,2022,9833.62
47099,2022,18973.44
47101,2022,5414.92
47103,2022,17785.57
47105,2022,38975.56
47107,2022,24045.23
47109,2022,9988.39
47111,2022,10786.7
47113,2022,51694.44
47115,2022,14385.17
47117,2022,17609.67
47119,2022,58587.89
47121,2022,5393.44
47123,2022,20278.39
47125,2022,117469.51
47127,2022,3279.47
47129,2022,8165.73
47131,2022,14988.98
47133,2022,9335.97
47135,2022,3112.78
47137,2022,2124.69
47139,2022,7422.0
47141,2022,40358.99
47143,2022,14752.73
47145,2022,28043.7
47147,2022,40697.85
47149,2022,187996.09
47151,2022,8256.26
47153,2022,7702.67
47155,2022,54003.01
47157,2022,541363.14
47159,2022,9816.37
47161,2022,6794.66
47163,2022,83049.03
47165,2022,132215.45
47167,2022,30934.92
47169,2022,4620.78
47171,2022,7658.86
